"Class=edible" "CapShape=convex" "CapSurf=scaly" "CapColor=red" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=white" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=pink" "ColorBelowRing=white" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=black" "Population=yellow" "Habitat=woods"
"Class=edible" "CapShape=flat" "CapSurf=fibrous" "CapColor=brown" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=white" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=pink" "ColorBelowRing=gray" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=black" "Habitat=woods"
"Class=edible" "CapShape=convex" "CapSurf=scaly" "CapColor=brown" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=white" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=gray" "ColorBelowRing=pink" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=black" "Habitat=woods"
"Class=edible" "CapShape=flat" "CapSurf=fibrous" "CapColor=brown" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=brown" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=white" "ColorBelowRing=pink" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=black" "Population=yellow" "Habitat=woods"
"Class=edible" "CapShape=convex" "CapSurf=scaly" "CapColor=red" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=purple" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=white" "ColorBelowRing=gray" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=brown" "Population=yellow" "Habitat=woods"
"Class=edible" "CapShape=convex" "CapSurf=scaly" "CapColor=red" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=purple" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=pink" "ColorBelowRing=gray" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=brown" "Population=yellow" "Habitat=woods"
"Class=edible" "CapShape=convex" "CapSurf=fibrous" "CapColor=gray" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=white" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=gray" "ColorBelowRing=gray" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=brown" "Habitat=woods"
"Class=edible" "CapShape=convex" "CapSurf=fibrous" "CapColor=gray" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=pink" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=white" "ColorBelowRing=pink" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=brown" "Habitat=woods"
"Class=edible" "CapShape=flat" "CapSurf=fibrous" "CapColor=red" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=purple" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=white" "ColorBelowRing=pink" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=brown" "Habitat=woods"
"Class=edible" "CapShape=convex" "CapSurf=fibrous" "CapColor=brown" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=white" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=white" "ColorBelowRing=gray" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=brown" "Population=yellow" "Habitat=woods"
"Class=edible" "CapShape=convex" "CapSurf=scaly" "CapColor=red" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=brown" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=pink" "ColorBelowRing=pink" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=brown" "Population=yellow" "Habitat=woods"
"Class=edible" "CapShape=convex" "CapSurf=scaly" "CapColor=gray" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=purple" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=pink" "ColorBelowRing=white" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=brown" "Habitat=woods"
"Class=edible" "CapShape=convex" "CapSurf=scaly" "CapColor=gray" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=purple" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=white" "ColorBelowRing=pink" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=black" "Population=yellow" "Habitat=woods"
"Class=edible" "CapShape=convex" "CapSurf=fibrous" "CapColor=red" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=purple" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=pink" "ColorBelowRing=white" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=brown" "Habitat=woods"
"Class=edible" "CapShape=flat" "CapSurf=fibrous" "CapColor=brown" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=white" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=white" "ColorBelowRing=white" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=brown" "Habitat=woods"
"Class=edible" "CapShape=convex" "CapSurf=scaly" "CapColor=brown" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=pink" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=pink" "ColorBelowRing=pink" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=brown" "Population=yellow" "Habitat=woods"
"Class=edible" "CapShape=convex" "CapSurf=scaly" "CapColor=gray" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=purple" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=gray" "ColorBelowRing=pink" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=black" "Habitat=woods"
"Class=edible" "CapShape=convex" "CapSurf=fibrous" "CapColor=white" "Bruises=no" "Odor=none" "GillAttached=free" "GillSpace=crowded" "GillSize=broad" "GillColor=chocolate" "StalkShape=tapering" "StalkRoot=equal" "SurfaceAboveRing=smooth" "SurfaceBelowRing=fibrous" "ColorAboveRing=white" "ColorBelowRing=white" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=evanescent" "Spore=brown" "Habitat=grasses"
"Class=edible" "CapShape=flat" "CapSurf=scaly" "CapColor=gray" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=white" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=gray" "ColorBelowRing=gray" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=brown" "Population=yellow" "Habitat=woods"
"Class=edible" "CapShape=flat" "CapSurf=smooth" "CapColor=gray" "Bruises=no" "Odor=none" "GillAttached=free" "GillSpace=crowded" "GillSize=broad" "GillColor=brown" "StalkShape=tapering" "StalkRoot=equal" "SurfaceAboveRing=fibrous" "SurfaceBelowRing=fibrous" "ColorAboveRing=white" "ColorBelowRing=white" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=evanescent" "Spore=brown" "Habitat=grasses"
"Class=edible" "CapShape=flat" "CapSurf=fibrous" "CapColor=brown" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=purple" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=gray" "ColorBelowRing=white" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=brown" "Population=yellow" "Habitat=woods"
"Class=edible" "CapShape=convex" "CapSurf=scaly" "CapColor=red" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=white" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=white" "ColorBelowRing=white" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=black" "Population=yellow" "Habitat=woods"
"Class=poisonous" "CapShape=flat" "CapSurf=scaly" "CapColor=white" "Bruises=bruises" "Odor=pungent" "GillAttached=free" "GillSpace=close" "GillSize=narrow" "GillColor=white" "StalkShape=enlarging" "StalkRoot=equal" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=white" "ColorBelowRing=white" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=brown" "Habitat=urban"
"Class=edible" "CapShape=convex" "CapSurf=scaly" "CapColor=gray" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=brown" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=white" "ColorBelowRing=gray" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=black" "Habitat=woods"
"Class=edible" "CapShape=flat" "CapSurf=fibrous" "CapColor=brown" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=white" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=white" "ColorBelowRing=white" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=black" "Population=yellow" "Habitat=woods"
"Class=edible" "CapShape=convex" "CapSurf=fibrous" "CapColor=gray" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=white" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=gray" "ColorBelowRing=gray" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=brown" "Population=yellow" "Habitat=woods"
"Class=edible" "CapShape=convex" "CapSurf=fibrous" "CapColor=red" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=brown" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=pink" "ColorBelowRing=gray" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=black" "Habitat=woods"
"Class=edible" "CapShape=flat" "CapSurf=fibrous" "CapColor=gray" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=brown" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=gray" "ColorBelowRing=white" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=black" "Habitat=woods"
"Class=edible" "CapShape=convex" "CapSurf=scaly" "CapColor=brown" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=pink" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=pink" "ColorBelowRing=gray" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=brown" "Population=yellow" "Habitat=woods"
"Class=edible" "CapShape=convex" "CapSurf=scaly" "CapColor=red" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=brown" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=pink" "ColorBelowRing=white" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=black" "Population=yellow" "Habitat=woods"
"Class=edible" "CapShape=convex" "CapSurf=scaly" "CapColor=brown" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=brown" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=pink" "ColorBelowRing=gray" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=brown" "Habitat=woods"
"Class=edible" "CapShape=convex" "CapSurf=scaly" "CapColor=brown" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=brown" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=white" "ColorBelowRing=white" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=brown" "Population=yellow" "Habitat=woods"
"Class=edible" "CapShape=flat" "CapSurf=fibrous" "CapColor=brown" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=pink" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=gray" "ColorBelowRing=white" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=black" "Population=yellow" "Habitat=woods"
"Class=edible" "CapShape=convex" "CapSurf=scaly" "CapColor=gray" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=purple" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=gray" "ColorBelowRing=pink" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=black" "Population=yellow" "Habitat=woods"
"Class=edible" "CapShape=convex" "CapSurf=scaly" "CapColor=brown" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=brown" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=white" "ColorBelowRing=pink" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=black" "Population=yellow" "Habitat=woods"
"Class=edible" "CapShape=convex" "CapSurf=fibrous" "CapColor=red" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=white" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=white" "ColorBelowRing=gray" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=black" "Habitat=woods"
"Class=edible" "CapShape=flat" "CapSurf=fibrous" "CapColor=brown" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=pink" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=pink" "ColorBelowRing=gray" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=black" "Population=yellow" "Habitat=woods"
"Class=edible" "CapShape=convex" "CapSurf=fibrous" "CapColor=red" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=brown" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=white" "ColorBelowRing=white" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=black" "Habitat=woods"
"Class=edible" "CapShape=flat" "CapSurf=smooth" "CapColor=white" "Bruises=no" "Odor=none" "GillAttached=free" "GillSpace=crowded" "GillSize=broad" "GillColor=black" "StalkShape=tapering" "StalkRoot=equal" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=white" "ColorBelowRing=white" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=evanescent" "Spore=brown" "Habitat=grasses"
"Class=edible" "CapShape=convex" "CapSurf=scaly" "CapColor=brown" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=brown" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=gray" "ColorBelowRing=white" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=black" "Habitat=woods"
"Class=edible" "CapShape=convex" "CapSurf=fibrous" "CapColor=gray" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=white" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=gray" "ColorBelowRing=gray" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=black" "Population=yellow" "Habitat=woods"
"Class=edible" "CapShape=convex" "CapSurf=fibrous" "CapColor=brown" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=white" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=pink" "ColorBelowRing=white" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=black" "Population=yellow" "Habitat=woods"
"Class=edible" "CapShape=convex" "CapSurf=fibrous" "CapColor=red" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=pink" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=gray" "ColorBelowRing=gray" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=brown" "Population=yellow" "Habitat=woods"
"Class=edible" "CapShape=flat" "CapSurf=fibrous" "CapColor=brown" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=brown" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=gray" "ColorBelowRing=pink" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=black" "Population=yellow" "Habitat=woods"
"Class=edible" "CapShape=convex" "CapSurf=fibrous" "CapColor=brown" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=purple" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=white" "ColorBelowRing=pink" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=brown" "Habitat=woods"
"Class=edible" "CapShape=convex" "CapSurf=scaly" "CapColor=brown" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=pink" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=white" "ColorBelowRing=gray" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=brown" "Population=yellow" "Habitat=woods"
"Class=poisonous" "CapShape=flat" "CapSurf=smooth" "CapColor=white" "Bruises=bruises" "Odor=pungent" "GillAttached=free" "GillSpace=close" "GillSize=narrow" "GillColor=white" "StalkShape=enlarging" "StalkRoot=equal" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=white" "ColorBelowRing=white" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=brown" "Habitat=urban"
"Class=edible" "CapShape=convex" "CapSurf=fibrous" "CapColor=gray" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=white" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=gray" "ColorBelowRing=gray" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=black" "Habitat=woods"
"Class=edible" "CapShape=flat" "CapSurf=smooth" "CapColor=white" "Bruises=no" "Odor=none" "GillAttached=free" "GillSpace=crowded" "GillSize=broad" "GillColor=black" "StalkShape=tapering" "StalkRoot=equal" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=white" "ColorBelowRing=white" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=evanescent" "Spore=black" "Habitat=grasses"
"Class=edible" "CapShape=convex" "CapSurf=smooth" "CapColor=gray" "Bruises=no" "Odor=none" "GillAttached=free" "GillSpace=crowded" "GillSize=broad" "GillColor=pink" "StalkShape=tapering" "StalkRoot=equal" "SurfaceAboveRing=smooth" "SurfaceBelowRing=fibrous" "ColorAboveRing=white" "ColorBelowRing=white" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=evanescent" "Spore=brown" "Habitat=grasses"
"Class=edible" "CapShape=convex" "CapSurf=fibrous" "CapColor=gray" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=pink" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=pink" "ColorBelowRing=gray" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=black" "Habitat=woods"
"Class=edible" "CapShape=flat" "CapSurf=fibrous" "CapColor=brown" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=brown" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=pink" "ColorBelowRing=gray" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=black" "Population=yellow" "Habitat=woods"
"Class=edible" "CapShape=convex" "CapSurf=fibrous" "CapColor=red" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=brown" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=gray" "ColorBelowRing=gray" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=black" "Habitat=woods"
"Class=edible" "CapShape=convex" "CapSurf=scaly" "CapColor=gray" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=brown" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=pink" "ColorBelowRing=gray" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=black" "Habitat=woods"
"Class=edible" "CapShape=flat" "CapSurf=fibrous" "CapColor=brown" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=purple" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=white" "ColorBelowRing=gray" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=black" "Population=yellow" "Habitat=woods"
"Class=edible" "CapShape=convex" "CapSurf=fibrous" "CapColor=brown" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=white" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=pink" "ColorBelowRing=pink" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=brown" "Habitat=woods"
"Class=poisonous" "CapShape=convex" "CapSurf=fibrous" "CapColor=gray" "Bruises=no" "Odor=foul" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=chocolate" "StalkShape=enlarging" "StalkRoot=bulbous" "SurfaceAboveRing=silky" "SurfaceBelowRing=silky" "ColorAboveRing=brown" "ColorBelowRing=brown" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=large" "Spore=chocolate" "Population=yellow" "Habitat=woods"
"Class=edible" "CapShape=convex" "CapSurf=scaly" "CapColor=red" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=white" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=gray" "ColorBelowRing=gray" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=black" "Population=yellow" "Habitat=woods"
"Class=edible" "CapShape=convex" "CapSurf=fibrous" "CapColor=brown" "Bruises=no" "Odor=none" "GillAttached=free" "GillSpace=crowded" "GillSize=broad" "GillColor=chocolate" "StalkShape=tapering" "StalkRoot=equal" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=white" "ColorBelowRing=white" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=evanescent" "Spore=black" "Habitat=grasses"
"Class=poisonous" "CapShape=convex" "CapSurf=smooth" "CapColor=white" "Bruises=bruises" "Odor=pungent" "GillAttached=free" "GillSpace=close" "GillSize=narrow" "GillColor=brown" "StalkShape=enlarging" "StalkRoot=equal" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=white" "ColorBelowRing=white" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=brown" "Habitat=grasses"
"Class=edible" "CapShape=convex" "CapSurf=scaly" "CapColor=gray" "Bruises=bruises" "Odor=none" "GillAttached=free" "GillSpace=close" "GillSize=broad" "GillColor=pink" "StalkShape=tapering" "StalkRoot=bulbous" "SurfaceAboveRing=smooth" "SurfaceBelowRing=smooth" "ColorAboveRing=pink" "ColorBelowRing=pink" "VeilType=partial" "VeilColor=white" "RingNumber=one" "RingType=pendant" "Spore=brown" "Population=yellow" "Habitat=woods"
